"codigo distribuidor";"Referencia de producto";EAN;UPC;Unidades;Tarifa;"Descuento Comercial";"Nombre Producto";"FAMILIA RPS";"FOTO VARIANTE";"Variants date"
053-544231;H1151;;090255542318;1;89,00;37;"MATCH™ GRADE NECK SIZE DIE 22-250 REM (.224)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/1410992462-Match-Grade-Die-Sets.jpg;"2023-09-21 11:35:51 UTC+0000"
053-544241;H115;;090255542417;0;158,00;37;"MATCH™ GRADE DIE SET 6MM PPC (.243)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/1410992462-Match-Grade-Die-Sets.jpg;"2023-11-14 15:55:22 UTC+0000"
053-544247;H115;;090255542479;0;158,00;37;"MATCH™ GRADE DIE SET 6MM CREEDMOOR (.243)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/1410992462-Match-Grade-Die-Sets.jpg;"2023-11-14 15:55:22 UTC+0000"
053-544249;H115;;090255542493;1;158,00;37;"MATCH™ GRADE DIE SET 6MM BR REM (.243)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/1410992462-Match-Grade-Die-Sets.jpg;"2023-11-14 15:55:22 UTC+0000"
053-544251;H1151;;090255542516;0;89,00;37;"MATCH™ GRADE FULL LENGTH DIE 6MM BR REM (.243)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/1410992462-Match-Grade-Die-Sets.jpg;"2023-09-21 11:35:51 UTC+0000"
053-544253;H1151;;090255542530;1;89,00;37;"MATCH™ GRADE NECK SIZE DIE 6MM PPC (.243)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/1410992462-Match-Grade-Die-Sets.jpg;"2023-09-21 11:35:51 UTC+0000"
053-544255;H1151;;090255542554;1;89,00;37;"MATCH™ GRADE FULL LENGTH DIE 6MM PPC (.243)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/1410992462-Match-Grade-Die-Sets.jpg;"2023-09-21 11:35:51 UTC+0000"
053-544259;H1151;;090255542592;0;89,00;37;"MATCH™ GRADE NECK SIZE DIE 6MM BR REM (.243)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/1410992462-Match-Grade-Die-Sets.jpg;"2024-07-15 12:13:28 UTC+0000"
053-544277;H115;;090255542776;0;158,00;37;"MATCH™ GRADE DIE SET 260 REM (.264)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/1410992462-Match-Grade-Die-Sets.jpg;"2023-11-14 15:55:21 UTC+0000"
053-544281;H115;;090255542813;0;158,00;37;"MATCH™ GRADE DIE SET 6.5X55 (.264)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/1410992462-Match-Grade-Die-Sets.jpg;"2023-11-14 15:55:22 UTC+0000"
053-544283;H115;;090255542837;10;158,00;37;"MATCH™ GRADE DIE SET 6.5 PRC (.264)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/1410992462-Match-Grade-Die-Sets.jpg;"2024-10-28 13:03:27 UTC+0000"
053-544295;H115;;090255542950;0;158,00;37;"MATCH™ GRADE DIE SET 6.5-284 NORMA (.264)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/1410992462-Match-Grade-Die-Sets.jpg;"2023-11-14 15:55:21 UTC+0000"
053-544303;H115;;090255543032;0;158,00;37;"MATCH™ GRADE DIE SET 284 WIN (.284)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/1410992462-Match-Grade-Die-Sets.jpg;"2023-11-14 15:55:21 UTC+0000"
053-544311;H115;;090255543117;0;158,00;37;"MATCH™ GRADE DIE SET 7MM REM SA ULTRA MAG (.284)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/1410992462-Match-Grade-Die-Sets.jpg;"2023-11-14 15:55:22 UTC+0000"
053-544319;H115;;;4;158,00;37;"MATCH™ GRADE DIE SET 7MM PRC (.284)";"053RECARGA HORNADY";;"2024-11-11 20:57:03 UTC+0000"
053-544323;H115;;090255543230;0;158,00;37;"MATCH™ GRADE DIE SET 280 ACKLEY IMP (.284)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/1410992462-Match-Grade-Die-Sets.jpg;"2023-11-14 15:55:21 UTC+0000"
053-544325;H115;;090255543254;2;158,00;37;"MATCH™ GRADE DIE SET 7MM REM MAG (.284)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/1410992462-Match-Grade-Die-Sets.jpg;"2024-04-23 18:34:43 UTC+0000"
053-544329;H115;;090255543292;0;158,00;37;"MATCH™ GRADE DIE SET 7MM WSM (.284)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/1410992462-Match-Grade-Die-Sets.jpg;"2023-11-14 15:55:22 UTC+0000"
053-544339;H115;;090255543391;0;158,00;37;"MATCH™ GRADE DIE SET 30-06 SPRG (.308)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/1410992462-Match-Grade-Die-Sets.jpg;"2023-11-14 15:55:21 UTC+0000"
053-544349;H115;;090255543490;1;158,00;37;"MATCH™ GRADE DIE SET 300 PRC (.308)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/1410992462-Match-Grade-Die-Sets.jpg;"2024-04-23 18:34:43 UTC+0000"
053-544351;H115;;090255543513;0;158,00;37;"MATCH™ GRADE DIE SET 300 WIN MAG (.308)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/1410992462-Match-Grade-Die-Sets.jpg;"2023-11-14 15:55:21 UTC+0000"
053-544353;H115;;090255543537;0;158,00;37;"MATCH™ GRADE DIE SET 300 WSM (.308)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/1410992462-Match-Grade-Die-Sets.jpg;"2023-11-14 15:55:21 UTC+0000"
053-544355;H115;;090255543551;-2;158,00;37;"MATCH™ GRADE DIE SET 308 WIN (.308)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/1410992462-Match-Grade-Die-Sets.jpg;"2024-07-04 13:25:58 UTC+0000"
053-544357;H1151;;090255543575;0;89,00;37;"MATCH™ GRADE NECK SIZE DIE 308 WIN (.308)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/1410992462-Match-Grade-Die-Sets.jpg;"2024-07-05 14:16:38 UTC+0000"
053-544359;H1151;;090255543599;0;89,00;37;"MATCH™ GRADE FULL LENGTH DIE 308 WIN (.308)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/1410992462-Match-Grade-Die-Sets.jpg;"2024-04-24 13:07:25 UTC+0000"
053-544367;H115;;090255543674;0;158,00;37;"MATCH™ GRADE DIE SET 300 REM ULTRA MAG (.308)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/1410992462-Match-Grade-Die-Sets.jpg;"2023-11-14 15:55:21 UTC+0000"
053-544371;H115;;090255543711;0;158,00;37;"MATCH™ GRADE DIE SET 300 NORMA MAG (.308)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/1410992462-Match-Grade-Die-Sets.jpg;"2023-11-14 15:55:21 UTC+0000"
053-544397;H115;;090255543971;0;158,00;37;"MATCH™ GRADE DIE SET 338 NORMA MAG (.338)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/1410992462-Match-Grade-Die-Sets.jpg;"2023-11-14 15:55:21 UTC+0000"
053-544399;H115;;090255543995;0;158,00;37;"MATCH™ GRADE DIE SET 338 LAPUA MAG (.338)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/1410992462-Match-Grade-Die-Sets.jpg;"2024-04-24 13:07:26 UTC+0000"
053-544591;H103;;090255545913;0;195,00;37;"DIE SET 2 BLANK CART 22-45 CAL";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/SERIE_IV_1410992218-544591-Blank-Die-Sets-No-Box.jpg;"2023-11-14 15:55:22 UTC+0000"
053-544600;H1321;;090255546002;0;14,00;37;"DIE BOX - LARGE";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/544600-Die-Storage-Boxes.jpg;"2024-10-28 13:03:26 UTC+0000"
053-544610;H115;;090255546101;0;158,00;37;"MATCH™ GRADE DIE SET 6MMX47 LAPUA (.243)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/1410992462-Match-Grade-Die-Sets.jpg;"2023-11-14 15:55:22 UTC+0000"
053-544650;H115;;090255546507;2;158,00;37;"MATCH™ GRADE DIE SET 6.5X47 LAPUA (.264)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/1410992462-Match-Grade-Die-Sets.jpg;"2023-11-14 15:55:21 UTC+0000"
053-544655;H115;;090255546552;2;158,00;37;"MATCH™ GRADE DIE SET 6.5 CREEDMOOR (.264)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/1410992462-Match-Grade-Die-Sets.jpg;"2024-10-07 12:46:38 UTC+0000"
053-546117;H83;;090255561173;0;92,00;37;"DIE SET 2 17 REM FIREBALL (.172)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2023-11-14 15:55:17 UTC+0000"
053-546118;H83;;090255561180;0;71,00;37;"DIE SET 2 17 HORNET (.172)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2023-11-14 15:55:15 UTC+0000"
053-546200;H97;;090255562002;0;92,00;37;"DIE SET 2 17 REM (.172)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2023-11-14 15:55:17 UTC+0000"
053-546201;H83;;090255562019;0;71,00;37;"DIE SET 2 204 RUGER (.204)**";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2024-03-01 19:27:33 UTC+0000"
053-546202;H103;;090255562026;0;165,00;37;"DIE SET 2 17-222 (.172)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/SERIE_IV_1410992218-544591-Blank-Die-Sets-No-Box.jpg;"2023-11-14 15:55:19 UTC+0000"
053-546203;H97;;090255562033;0;92,00;37;"DIE SET 2 5.7X28MM (.224)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2023-11-14 15:55:18 UTC+0000"
053-546204;H103;;090255562040;0;157,00;37;"DIE SET 2 17-223 (.172)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/SERIE_IV_1410992218-544591-Blank-Die-Sets-No-Box.jpg;"2023-11-14 15:55:19 UTC+0000"
053-546205;H97;;090255562057;0;92,00;37;"DIE SET 2 20 VT (.204)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2023-11-14 15:55:17 UTC+0000"
053-546206;H103;;090255562064;0;157,00;37;"DIE SET 2 218 BEE (.224)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/SERIE_IV_1410992218-544591-Blank-Die-Sets-No-Box.jpg;"2023-11-14 15:55:19 UTC+0000"
053-546207;H103;;090255562071;0;92,00;37;"DIE SET 2 22 NOSLER (.224)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/SERIE_IV_1410992218-544591-Blank-Die-Sets-No-Box.jpg;"2023-11-14 15:55:17 UTC+0000"
053-546208;H103;;090255562088;0;157,00;37;"DIE SET 2 219 ZIPPER (.224)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/SERIE_IV_1410992218-544591-Blank-Die-Sets-No-Box.jpg;"2023-11-14 15:55:19 UTC+0000"
053-546209;H97;;090255562095;0;92,00;37;"DIE SET 2 20 TACTICAL (.204)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2023-11-14 15:55:17 UTC+0000"
053-546210;H97;;090255562101;0;92,00;37;"DIE SET 2 221 REM FIREBALL (.224)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2023-11-14 15:55:17 UTC+0000"
053-546212;H83;;090255562125;0;71,00;37;"DIE SET 2 22 HORNET (.224)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2023-11-14 15:55:15 UTC+0000"
053-546214;H103;;090255562149;0;157,00;37;"DIE SET 2 22 K-HORNET (.224)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/SERIE_IV_1410992218-544591-Blank-Die-Sets-No-Box.jpg;"2023-11-14 15:55:19 UTC+0000"
053-546216;H103;;090255562163;0;157,00;37;"DIE SET 2 22 PPC (.224)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/SERIE_IV_1410992218-544591-Blank-Die-Sets-No-Box.jpg;"2023-11-14 15:55:19 UTC+0000"
053-546217;H103;;090255562170;0;92,00;37;"DIE SET 2 22 CREEDMOOR (.224)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/SERIE_IV_1410992218-544591-Blank-Die-Sets-No-Box.jpg;"2023-11-14 15:55:17 UTC+0000"
053-546219;H103;;090255562194;0;157,00;37;"DIE SET 2 22-250 ACKLEY IMP (.224)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/SERIE_IV_1410992218-544591-Blank-Die-Sets-No-Box.jpg;"2023-11-14 15:55:19 UTC+0000"
053-546220;H83;;090255562200;2;71,00;37;"DIE SET 2 22-250 REM (.224)**";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2023-11-14 15:55:15 UTC+0000"
053-546222;H83;;090255562224;0;71,00;37;"DIE SET 2 220 SWIFT (.224)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2023-11-14 15:55:15 UTC+0000"
053-546223;H83;;090255562231;0;92,00;37;"DIE SET 2 223 WSSM (.224)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2023-11-14 15:55:17 UTC+0000"
053-546224;H83;;090255562248;0;71,00;37;"DIE SET 2 222 REM (.224)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2024-06-19 14:36:22 UTC+0000"
053-546225;H83;;090255562255;5;92,00;37;"DIE SET 2 243 WSSM (.243)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2023-11-14 15:55:17 UTC+0000"
053-546228;H83;;090255562286;0;71,00;37;"DIE SET 2 223 REM (.224)**";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2023-11-14 15:55:15 UTC+0000"
053-546230;H103;;090255562309;0;157,00;37;"DIE SET 2 224 WBY MAG (.224)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/SERIE_IV_1410992218-544591-Blank-Die-Sets-No-Box.jpg;"2023-11-14 15:55:19 UTC+0000"
053-546232;H97;;090255562323;0;92,00;37;"DIE SET 2 225 WIN (.224)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2023-11-14 15:55:17 UTC+0000"
053-546234;H103;;090255562347;0;157,00;37;"DIE SET 2 5.6X50 MAG (.224)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/SERIE_IV_1410992218-544591-Blank-Die-Sets-No-Box.jpg;"2023-11-14 15:55:20 UTC+0000"
053-546236;H103;;090255562361;0;157,00;37;"DIE SET 2 5.6X57 (.224)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/SERIE_IV_1410992218-544591-Blank-Die-Sets-No-Box.jpg;"2023-11-14 15:55:20 UTC+0000"
053-546238;H103;;090255562385;0;157,00;37;"DIE SET 2 5.6X52R (.227)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/SERIE_IV_1410992218-544591-Blank-Die-Sets-No-Box.jpg;"2023-11-14 15:55:20 UTC+0000"
053-546240;H103;;090255562408;0;157,00;37;"DIE SET 2 22 SAVAGE HP (.227)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/SERIE_IV_1410992218-544591-Blank-Die-Sets-No-Box.jpg;"2023-11-14 15:55:19 UTC+0000"
053-546242;H103;;090255562422;0;157,00;37;"DIE SET 2 240 WBY MAG (.243)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/SERIE_IV_1410992218-544591-Blank-Die-Sets-No-Box.jpg;"2023-11-14 15:55:20 UTC+0000"
053-546244;H83;;090255562446;0;71,00;37;"DIE SET 2 243 WIN (.243)**";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2023-11-14 15:55:15 UTC+0000"
053-546246;H83;;090255562460;0;92,00;37;"DIE SET 2 6MM REM (.243)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2023-11-14 15:55:18 UTC+0000"
053-546248;H103;;090255562484;0;157,00;37;"DIE SET 2 6MM-223 (.243)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/SERIE_IV_1410992218-544591-Blank-Die-Sets-No-Box.jpg;"2023-11-14 15:55:21 UTC+0000"
053-546249;H97;;090255562491;0;92,00;37;"DIE SET 2 22-6MM (.224)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2023-11-14 15:55:17 UTC+0000"
053-546250;H103;;090255562507;0;157,00;37;"DIE SET 2 6MM-284 (.243)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/SERIE_IV_1410992218-544591-Blank-Die-Sets-No-Box.jpg;"2023-11-14 15:55:21 UTC+0000"
053-546254;H103;;090255562545;0;157,00;37;"DIE SET 2 6MM PPC (.243)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/SERIE_IV_1410992218-544591-Blank-Die-Sets-No-Box.jpg;"2023-11-14 15:55:21 UTC+0000"
053-546256;H103;;090255562569;0;157,00;37;"DIE SET 2 6MM TCU (.243)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/SERIE_IV_1410992218-544591-Blank-Die-Sets-No-Box.jpg;"2023-11-14 15:55:21 UTC+0000"
053-546258;H103;;090255562583;0;157,00;37;"DIE SET 2 6MMX47 REM (.243)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/SERIE_IV_1410992218-544591-Blank-Die-Sets-No-Box.jpg;"2023-11-14 15:55:21 UTC+0000"
053-546260;H97;;090255562606;0;92,00;37;"DIE SET 2 25 REM (.257)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2023-11-14 15:55:17 UTC+0000"
053-546262;H83;;090255562620;0;71,00;37;"DIE SET 2 25-06 REM (.257)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2023-11-14 15:55:15 UTC+0000"
053-546263;H103;;090255562637;0;157,00;37;"DIE SET 2 25 WSSM (.257)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/SERIE_IV_1410992218-544591-Blank-Die-Sets-No-Box.jpg;"2023-11-14 15:55:20 UTC+0000"
053-546264;H103;;090255562644;0;157,00;37;"DIE SET 2 25-20 WIN (.257)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/SERIE_IV_1410992218-544591-Blank-Die-Sets-No-Box.jpg;"2023-11-14 15:55:20 UTC+0000"
053-546266;H103;;090255562668;1;157,00;37;"DIE SET 2 25-35 WIN (.257)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/SERIE_IV_1410992218-544591-Blank-Die-Sets-No-Box.jpg;"2023-11-14 15:55:20 UTC+0000"
053-546269;H97;;090255562699;0;92,00;37;"DIE SET 2 260 REM (.264)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2023-11-14 15:55:17 UTC+0000"
053-546270;H103;;090255562705;0;157,00;37;"DIE SET 2 250 SAVAGE (.257)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/SERIE_IV_1410992218-544591-Blank-Die-Sets-No-Box.jpg;"2023-11-14 15:55:20 UTC+0000"
053-546272;H103;;090255562729;0;157,00;37;"DIE SET 2 256 WIN (.257)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/SERIE_IV_1410992218-544591-Blank-Die-Sets-No-Box.jpg;"2023-11-14 15:55:20 UTC+0000"
053-546274;H97;;090255562743;0;92,00;37;"DIE SET 2 257 ROBERTS (.257)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2023-11-14 15:55:17 UTC+0000"
053-546276;H97;;090255562767;1;92,00;37;"DIE SET 2 257 WBY MAG (.257)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2024-10-28 13:03:21 UTC+0000"
053-546278;H97;;090255562781;0;92,00;37;"DIE SET 2 264 WIN MAG (.264)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2023-11-14 15:55:17 UTC+0000"
053-546279;H97;;090255562798;0;92,00;37;"DIE SET 2 26 NOSLER (.264)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2023-11-14 15:55:17 UTC+0000"
053-546280;H97;;090255562804;0;92,00;37;"DIE SET 2 6.5-06 (.264)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2023-11-14 15:55:18 UTC+0000"
053-546281;H83;;090255562811;2;71,00;37;"DIE SET 2 6.5 PRC (.264)**";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2024-07-24 13:11:50 UTC+0000"
053-546282;H83;;090255562828;0;71,00;37;"DIE SET 2 6.5X55 (.264)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2024-10-28 13:03:19 UTC+0000"
053-546284;H97;;090255562842;0;92,00;37;"DIE SET 2 6.5X57 (.264)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2023-11-14 15:55:18 UTC+0000"
053-546286;H97;;090255562866;0;92,00;37;"DIE SET 2 6.5X68 (.264)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2023-11-14 15:55:18 UTC+0000"
053-546288;H97;;090255562880;0;92,00;37;"DIE SET 2 6.5X52 CARCANO (.267)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2023-11-14 15:55:18 UTC+0000"
053-546289;H83;;090255562897;5;71,00;37;"DIE SET 2 6.5 CREEDMOOR (.264)**";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2024-10-23 20:42:20 UTC+0000"
053-546290;H97;;090255562903;0;92,00;37;"DIE SET 2 6.5 JAP (.264)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2023-11-14 15:55:18 UTC+0000"
053-546291;H83;;090255562910;2;71,00;37;"DIE SET 2 6.5 GRENDEL (.264)**";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2024-04-02 13:08:00 UTC+0000"
053-546292;H103;;090255562927;0;157,00;37;"DIE SET 2 6.5X54 M-SCH (.264)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/SERIE_IV_1410992218-544591-Blank-Die-Sets-No-Box.jpg;"2023-11-14 15:55:21 UTC+0000"
053-546294;H103;;090255562941;0;157,00;37;"DIE SET 2 6.5 REM MAG (.264)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/SERIE_IV_1410992218-544591-Blank-Die-Sets-No-Box.jpg;"2023-11-14 15:55:20 UTC+0000"
053-546295;H103;;090255705973;0;71,00;37;"DIE SET 2 6MM CREEDMOOR (.243)**";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/SERIE_IV_1410992218-544591-Blank-Die-Sets-No-Box.jpg;"2023-11-14 15:55:16 UTC+0000"
053-546296;H103;;090255562965;0;157,00;37;"DIE SET 2 6.5 TCU (.264)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/SERIE_IV_1410992218-544591-Blank-Die-Sets-No-Box.jpg;"2023-11-14 15:55:20 UTC+0000"
053-546297;H83;;090255562972;16;71,00;37;"DIE SET 2 270 WSM (.277)";"053RECARGA HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2_DIE_SET_RIFLE_360512_die_set_2.jpg;"2024-11-11 14:44:19 UTC+0000"
